type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_dt,cycle_id,slope_Vmeas_50_1500,slope_Vmeas_50_1000,median_vload_discharge,discharge_I_mean,Q_36_34_Ah,R0_ohm_approx,HI1_Discharge_Time,HI2_Max_Temp,discharge_Temp_std,discharge_Decrement_3.6_3.4_s,discharge_Decrement_3.4_3.2_s,discharge_Decrement_3.2_3.0_s,dischage_dVdt_mean,discharge_curv_max,discharge_t_to_V_below_3.5,discharge_time_V_above_3.5,discharge_V_mean,discharge_E_Wh_abs,discharge_radius_median,discharge_t_to_Tmax,discharge_t_to_V_below_3.0,discharge_auc_V_dt,discharge_P_mean_abs,discharge_time_V_above_3.0,discharge_duration_s,cc_charging_time,charge_I_std,charge_I_mean,charge_I_kurt,SOH,RUL
discharge,[2009.       7.      29.       6.      50.      26.906],24,B0033,246,2659,02659.csv,1.41448813,,,2009-07-29 06:50:26.906,101.0,-0.00030809255100719434,-0.00041082716163966644,0.0,-1.8285914763057718,1.5872608411379372,0.3154343637811097,40.094,54.00540892482746,8.120043020859443,33.33404261866248,64.86102891033786,600.7098561085648,-0.00018193577636469756,0.0002806262734578432,60.96163251936536,1604.0619999999997,3.3599018082934333,4.643497390612085,2701649.3917017914,1401.765,744.8851975669793,10252.220943272057,5.50130924249487,2382.265,3051.468,1608.828,0.5735873288079045,0.5185975188812819,0.5732099744356622,20.67187730952989,96.0
discharge,[2009.       7.      29.      10.      44.      27.906],24,B0033,248,2661,02661.csv,1.431360033,,,2009-07-29 10:44:27.906,102.0,-0.00036300804611483396,-0.0004145111653031421,0.0,-1.837054902454502,1.6208536028603577,0.31509242380589403,53.468999999999994,55.01715436055076,7.980902514779935,34.18415669854599,72.56144808240357,625.7535110383726,-0.00018154133035512608,0.0002799489899930527,61.75494463552908,1592.407,3.358110000066634,4.704584784745446,2941450.8356817523,1417.0,778.9671537733919,10305.133389293758,5.542372319591147,2411.235,3069.0,1656.141,0.5754967567054229,0.5222762223042631,0.5224404524299544,20.918449833821267,95.0
discharge,[2009.       7.      29.      15.      50.      33.843],24,B0033,252,2665,02665.csv,1.451513324,,,2009-07-29 15:50:33.843,103.0,-0.00038951999034968714,-0.0004348903905917747,0.0,-1.837816023009627,1.6266385963811394,0.30926048840954684,53.953,55.56824997306065,7.92150860727214,35.524862143987065,82.01147030341616,621.2145592671919,-0.00017858319022007088,0.0002755896435679498,63.24323743652872,1598.078,3.3618396163474333,4.737571769521758,3742500.1260462864,1421.797,786.2392409161938,10351.525596492218,5.561770541834365,2420.282,3079.235,1735.515,0.5828928653844377,0.5368461743724189,0.4324170245554453,21.212977833102006,94.0
discharge,[2009.       7.      29.      19.      41.       4.109],24,B0033,254,2667,02667.csv,1.423037676,,,2009-07-29 19:41:04.109,104.0,-0.0003621714618225558,-0.0004217856133821484,0.0,-1.8280312164109505,1.5975329419862105,0.3137449355280978,40.36,54.92871435196593,7.997522600302029,34.05330412609039,69.99799114514957,628.5759287279984,-0.0001784882128464629,0.0002756800434730307,61.30218720417116,1600.3290000000002,3.36057617533494,4.6835864477057445,2542061.615321886,1410.297,778.6542501381458,10317.524007628985,5.515578965918603,2423.266,3070.344,1699.453,0.5780064611459321,0.5270803854582224,0.5335748276725645,20.79682368568943,93.0
discharge,[2009.       7.      29.      23.      34.      17.859],24,B0033,256,2669,02669.csv,1.396298696,,,2009-07-29 23:34:17.859,105.0,-0.00027069146975189405,-0.0004194920942221152,0.0,-1.8096060815655475,1.5718075056528222,0.31609286360427646,40.547,53.80101502575858,8.045040564188167,32.59012264731763,62.41842673159378,600.7330435504041,-0.0001814173254065885,0.00028463557121898426,59.83957048485668,1618.6249999999968,3.3663460583896336,4.597469802862007,2650577.881724746,1386.578,740.7083284958699,10272.138705533585,5.449164161833893,2402.9839999999967,3051.4839999999967,1590.875,0.5714209207490466,0.5146180162257191,0.6533358011494466,20.406049876974627,92.0
discharge,[2009.       7.      30.       3.      28.      18.171],24,B0033,258,2671,02671.csv,1.397906073,,,2009-07-30 03:28:18.171,106.0,-0.0002779158978445911,-0.00042086598166009764,0.0,-1.8091575935883184,1.5731857242781697,0.3184726308741638,40.516000000000005,53.90914216170243,8.124660391859203,32.05344217870419,60.35848858694034,590.5410640196467,-0.00018407885453033685,0.0002843137472360201,59.78371834346065,1620.2649999999999,3.363292293785457,4.59167687441997,2281985.6012226106,1388.125,728.0887594399633,10273.977137148482,5.436446914968977,2392.234,3054.812,1584.281,0.5700681783553068,0.5132565471800231,0.6777904750048402,20.429540706928893,91.0
discharge,[2009.       7.      30.       7.      22.      22.187],24,B0033,260,2673,02673.csv,1.401134756,,,2009-07-30 07:22:22.187,107.0,-0.00031949319978835156,-0.0004182483813914722,0.0,-1.8167109753774657,1.5768076357632095,0.3190211387090738,40.516000000000005,54.23260277977909,8.147400346829206,31.937784837046166,59.19795013833206,592.94624758219,-0.0001853865068983207,0.00028541064449166603,59.66904770930871,1608.6100000000004,3.359039920749879,4.596336361159013,2589112.829586208,1391.375,729.1963660087843,10232.514441343497,5.453611684829603,2368.579,3046.532,1526.547,0.5674476839246024,0.5142787230648495,0.6891197347085836,20.476725930637606,90.0
discharge,[2009.       7.      30.      12.      28.       5.953],24,B0033,264,2677,02677.csv,1.436782529,,,2009-07-30 12:28:05.953,108.0,-0.00036026730128594107,-0.0004332994270763357,0.0,-1.8264479842957797,1.6138507047333448,0.31297431827441,40.76499999999999,55.63045478699343,7.996104129114406,34.27896853438749,72.60859764080857,612.9735326630085,-0.00018218769500054905,0.0002870079389943287,61.58764887121499,1601.1720000000003,3.3614013879850395,4.686223668188469,3695406.936853329,1410.063,766.0302708239959,10324.494225123239,5.514767485080012,2404.954,3071.782,1690.297,0.5793952645385394,0.5315182703031807,0.5304604025764768,20.99769629029271,89.0
discharge,[2009.       7.      30.      16.      19.       5.437],24,B0033,266,2679,02679.csv,1.437000688,,,2009-07-30 16:19:05.437,109.0,-0.00036563414046388183,-0.00044463551151970835,0.0,-1.8267902000568097,1.6128668276140727,0.31033482966128534,54.40700000000001,56.16713312985831,7.9382869580032445,35.64544167455956,83.51843571366183,606.4474383509205,-0.00017965301828195483,0.0002741731667831423,62.96268803761468,1603.8760000000002,3.3629998800914103,4.695220505181514,3916973.127365818,1410.125,772.7828343952299,10339.614012513523,5.525493576051758,2421.298,3074.532,1740.641,0.5827717441058954,0.533291205574218,0.5131562165067662,21.00088455040343,88.0
discharge,[2009.       7.      30.      20.       9.      43.296],24,B0033,268,2681,02681.csv,1.410355528,,,2009-07-30 20:09:43.296,110.0,-0.00035206767278224025,-0.0004507847773147643,0.0,-1.8243917057977057,1.5871913642906312,0.3085676339880991,54.51599999999999,55.53601912262827,8.044437256569509,35.74374438175677,80.3468928707016,593.5654022595826,-0.00018266159650155445,0.00028044011346650173,63.556730033908,1592.7959999999998,3.3610085908465672,4.64670057585678,3008069.4384057056,1399.969,757.3640930978937,10262.889181927849,5.503154930463258,2385.249,3053.656,1642.578,0.574393957321481,0.520275072248186,0.6189805238901567,20.611481863501567,87.0
discharge,[2009.       7.      31.       0.       3.       7.406],24,B0033,270,2683,02683.csv,1.382633398,,,2009-07-31 00:03:07.406,111.0,-0.0002664461142977558,-0.0004263475584396654,0.0,-1.8064502971208865,1.5597508349399765,0.32306605071037486,40.922,54.42859597766174,8.114453007100478,32.23676704936413,59.22543323595896,578.1021380698933,-0.00018179870814006042,0.00029335338648370414,58.4559016448661,1609.109,3.3641925269372033,4.551721447189311,2596861.6567319767,1375.844,713.3547954214583,10199.641315495177,5.426940680324998,2362.172,3031.953,1541.047,0.5687323688735897,0.5111072836864866,0.7590884116758176,20.20633991994999,86.0
discharge,[2009.      7.     31.      3.     56.     28.39],24,B0033,272,2685,02685.csv,1.369940358,,,2009-07-31 03:56:28.390,112.0,-0.0002791307824599924,-0.00042289662513108,0.0,-1.8133450646172389,1.5626943896764538,0.3229322781865827,40.983999999999995,54.60293074972065,8.24708725378494,31.61209190376342,54.86581486598237,553.5606495430353,-0.00018391099643696828,0.00029345695599300046,58.433908445805756,1597.953,3.354950171301246,4.536029869394214,2517196.635261719,1378.438,683.9852449287761,10142.918422962603,5.423086726086132,2324.797,3023.5,1480.781,0.5628308361467609,0.5085165482769146,0.8100925432976953,20.020838917856068,85.0
discharge,[2.0090e+03 7.0000e+00 3.1000e+01 9.0000e+00 1.0000e+00 5.1906e+01],24,B0033,276,2689,02689.csv,1.378612933,,,2009-07-31 09:01:51.906,113.0,-0.0002902534943143386,-0.0004307252799019954,0.0,-1.8127387092209186,1.5723926021276313,0.3261054932921446,41.452999999999996,55.29175004355109,8.29841801261052,30.696705572787792,52.53684921444993,541.1113548920459,-0.00018876627566447328,0.00030912081052951674,57.00142655950614,1594.359,3.351273044272352,4.556553836878826,3337847.539408651,1387.031,667.3155471903215,10196.035675304838,5.413266100553669,2297.985,3042.703,1602.828,0.3794311269424409,1.2671751473091268,53.05120040186186,20.14758328746608,84.0
discharge,[2.009e+03 7.000e+00 3.100e+01 1.500e+01 4.200e+01 5.620e-01],24,B0033,278,2691,02691.csv,1.803595986,,,2009-07-31 15:42:00.562,114.0,-0.0004688330664597282,-0.0005975893523991395,0.0,-1.5628707519379117,1.8888717122174326,0.3252036399663377,219.484,57.637403832441095,9.136858383949475,72.40455616484041,423.3425550347431,462.67228461194463,-0.0001895997344249956,0.0003057890034584672,112.00209126705981,2706.6410000000005,3.458815200399374,5.9251055596590305,5896149.907209611,1725.031,1045.035553547816,15302.336888482652,4.857437996714731,3737.2500000000005,4424.203,1488.812,0.5703534305425679,0.5034269183708727,0.9088453733891062,26.35845020385755,83.0
discharge,[2009.       7.      31.      21.       3.       2.062],24,B0033,282,2695,02695.csv,1.423442429,,,2009-07-31 21:03:02.062,115.0,-0.00028574648183500947,-0.0004224663439663335,0.0,-1.7979194894124642,1.5714059252993087,0.30247408702022965,55.04600000000001,54.65393012817871,7.778028299266641,36.89657189425296,85.28270268716297,656.6975463713356,-0.0001824919465987835,0.0002784914891031876,65.63577678567634,1647.8590000000004,3.3787240687005164,4.635488817674132,2472563.5530187837,1385.375,828.1063218608922,10360.743137009757,5.463816889260561,2502.126,3066.766,1644.437,0.5775246722696781,0.5196534599481164,0.6440066915023923,20.802738902776944,82.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 0.0000e+00 5.4000e+01 4.0031e+01],24,B0033,284,2697,02697.csv,1.394600389,,,2009-08-01 00:54:40.031,116.0,-0.00023794270103201628,-0.00041542097303745893,0.0,-1.7963463690245949,1.5580661498334594,0.3157008169125356,41.37499999999999,54.152949724280695,7.865124134164574,33.98481927295564,67.51643538670216,636.9762156004522,-0.0001830304901882367,0.00029012468468879503,61.636145348555125,1625.219,3.375172028930151,4.578266037119446,2502711.951652501,1373.688,784.751931203989,10281.349228186235,5.437007088397162,2453.609,3046.125,1589.922,0.5731222817304018,0.51367876328261,0.7195427202288696,20.381230160786615,81.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 4.0000e+00 4.6000e+01 4.8453e+01],24,B0033,286,2699,02699.csv,1.396161399,,,2009-08-01 04:46:48.453,117.0,-0.00028830796786256393,-0.00042512458392587524,0.0,-1.8032850146688266,1.5588357165226439,0.3182897990759684,41.40599999999999,54.53515875704883,7.997313079212939,33.463764525659236,65.35093375871175,609.3651758827089,-0.00018294665232276307,0.0002884561205044022,60.78874626263239,1610.828,3.3664752625565346,4.562654926168195,2397720.2705237227,1375.516,753.7242485873644,10211.795331608468,5.436381035147297,2398.641,3033.625,1613.422,0.5717541921925773,0.5096127158785081,0.7311522218959228,20.404043365446697,80.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 8.0000e+00 4.0000e+01 3.9031e+01],24,B0033,288,2701,02701.csv,1.384968608,,,2009-08-01 08:40:39.031,118.0,-0.00030331657478646987,-0.0004279003659944218,0.0,-1.8108049336910572,1.564895521501433,0.32121653601076694,41.438,54.77734925210607,8.116051572733324,32.788425602695284,61.83451966829665,596.5841749440119,-0.00018841523965047057,0.0002949604897097011,60.39976449996003,1587.2499999999998,3.360542702037564,4.561209115265824,2811811.2315884316,1379.593,736.6513288519344,10176.425686837327,5.4434589482232285,2363.499,3028.562,1559.093,0.5701620660591866,0.5109223468704048,0.7721146207262075,20.240467583228426,79.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.2000e+01 3.3000e+01 3.2734e+01],24,B0033,290,2703,02703.csv,1.371511474,,,2009-08-01 12:33:32.734,119.0,-0.0002598703975023438,-0.00043459247100017303,0.0,-1.8013083911049832,1.5512682988438073,0.3211831257202311,41.467999999999996,54.64702813763124,8.089621539596648,33.01064246860904,62.45940477343976,585.645225723219,-0.00018415486487954787,0.0002918010993043565,59.678567463830646,1605.4209999999998,3.3638107736442087,4.524438295154264,2917246.920652342,1367.797,725.768970691052,10161.601092745543,5.4162571785717,2369.187,3020.984,1514.672,0.5654455672961272,0.506155017272913,0.8260759329166056,20.043799815513825,78.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.7000e+01 3.8000e+01 4.8781e+01],24,B0033,294,2707,02707.csv,1.361686508,,,2009-08-01 17:38:48.781,120.0,-0.00022922805625898125,-0.00042185976306295577,0.0,-1.7919918693222388,1.540853895393604,0.3226396203981268,41.703,54.505104228610136,8.076832801224729,32.00486123264251,56.492240364407905,565.758002511388,-0.00018582560771804527,0.0003015744535687859,58.46213525867506,1610.266,3.3664192083363287,4.49441236923453,3028487.813351677,1359.234,698.1023946080326,10157.11054819935,5.383786324293033,2349.532,3017.391,1526.531,0.5681929539344895,0.5088200013919326,0.8191451448076776,19.900213957552396,77.0
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.0000e+01 3.3968e+01],24,B0033,296,2709,02709.csv,1.379630136,,,2009-08-01 21:30:33.968,121.0,-0.0002377201873250947,-0.00043750303315952114,0.0,-1.7916249952930718,1.5451512244624246,0.3252239268511169,41.702999999999996,54.4213321925581,8.166020401987566,31.576302684079394,55.46876197209885,549.6326102511694,-0.00018773391450635518,0.00030280416307009746,58.07248490053721,1612.3429999999998,3.3629568312594293,4.492787006159122,2953455.8847566023,1361.672,680.3295928200645,10162.242546336905,5.372149255454917,2339.046,3022.14,1558.688,0.5693588488394921,0.5068068997411725,0.8364415764014721,20.1624490860323,76.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+00 2.3000e+01 2.1296e+01],24,B0033,298,2711,02711.csv,1.364231776,,,2009-08-02 01:23:21.296,122.0,-0.00026211028484570624,-0.0004499398497757222,0.0,-1.798733884420521,1.5451470880779994,0.3239277332087099,41.79700000000001,54.599932749715,8.176464968361985,31.905040280942167,57.05270159861004,555.1642091977733,-0.0001895772465007436,0.00030479994427099236,58.55183571442601,1599.125,3.359704380757222,4.487755118866541,2209879.6732139685,1361.797,688.1183592067149,10108.292549301266,5.390538384547941,2311.266,3009.016,1576.61,0.5698816052249843,0.5044089682983866,0.8595803176970596,19.937411489790346,75.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 5.0000e+00 1.6000e+01 4.7781e+01],24,B0033,300,2713,02713.csv,1.341841451,,,2009-08-02 05:16:47.781,123.0,-0.00023366689940566862,-0.00044098812336543664,0.0,-1.7887872050368798,1.5394762086838472,0.31955967461635404,42.077999999999996,54.621715057959925,8.126576838209052,33.029481972022616,62.627772735564704,583.348738285075,-0.00019252797896620805,0.000300281633241954,61.522809067955315,1609.3600000000001,3.3673314057797836,4.485340848851579,2502486.9045417914,1357.016,725.44441608498,10150.022305717666,5.376236120646473,2382.578,3014.672,1526.157,0.5663334771437957,0.5008849293252117,0.9192548702174128,19.61019060931502,74.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 9.0000e+00 1.0000e+01 1.5046e+01],24,B0033,302,2715,02715.csv,1.35522157,,,2009-08-02 09:10:15.046,124.0,-0.0002204193402557316,-0.0004304012193569609,0.0,-1.7888403713952685,1.5372445981076763,0.32493254342088185,41.954,54.55731341596549,8.12824224561712,32.26133959864457,57.685046597143895,566.9490162019642,-0.00019091442710088212,0.0003042242953739399,59.63971263327093,1608.0320000000002,3.3652545062444505,4.46992957091412,2693010.69901349,1354.344,701.8136262778235,10131.25598893029,5.368223952086172,2352.328,3010.703,1430.047,0.5603106660536608,0.4989205436255405,0.9801911778995693,19.80573284999463,73.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.4000e+01 1.5000e+01 2.7171e+01],24,B0033,306,2719,02719.csv,1.340386026,,,2009-08-02 14:15:27.171,125.0,-0.00021933317086229206,-0.00042576085501518513,0.0,-1.7886164084551721,1.5376322988254651,0.3286641371324487,28.078000000000003,55.041315475822266,8.209246716104786,31.63795027283704,54.63923648039699,545.4496327042852,-0.00018724678310962493,0.0003046002580240023,58.02323818369767,1608.25,3.3606171983958553,4.459721954197124,3330199.2110009277,1355.312,675.2918270632639,10120.524056267408,5.352273578997229,2310.094,3011.75,1511.235,0.5655245170642915,0.5016173366941713,0.9226709766220984,19.58892046473401,72.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.8000e+01 8.0000e+00 5.4375e+01],24,B0033,308,2721,02721.csv,1.359407891,,,2009-08-02 18:08:54.375,126.0,-0.0002549012081143844,-0.00043376203215623034,0.0,-1.7964130441048565,1.5419651402369596,0.32731211383345965,42.11,54.87421915377841,8.187120414171897,32.190389882455875,56.91345072161904,542.3551262603025,-0.00019134288585304492,0.00030549418180071295,59.322911849388824,1598.4379999999999,3.3599761827080017,4.474013313631011,3088993.701238092,1358.625,676.0767471489656,10098.290004717568,5.381356932829126,2302.64,3005.734,1504.36,0.5696291105575653,0.5103934407269767,0.878446286254027,19.866913366292287,71.0
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.0000e+00 1.0046e+01],24,B0033,310,2723,02723.csv,1.345710086,,,2009-08-02 22:02:10.046,127.0,-0.0002007002521794293,-0.0004286447792535577,0.0,-1.787019212781781,1.5275959423673768,0.32861067265430516,28.14,54.605029117345865,8.129236409137453,31.827280276625785,54.61485858543054,529.9729631533539,-0.00018744420000680625,0.0003040379931392506,57.74521960688146,1599.047,3.3629213422063002,4.43453006734802,2442857.1185828145,1346.234,659.6119171170011,10066.757949631396,5.351911772759514,2304.563,2993.75,1472.969,0.562464730364642,0.49803180526086915,0.9852702183421562,19.666728339380914,70.0
discharge,[2.0090e+03 8.0000e+00 3.0000e+00 1.0000e+00 5.5000e+01 2.2875e+01],24,B0033,312,2725,02725.csv,1.347761142,,,2009-08-03 01:55:22.875,128.0,-0.0002032806162488171,-0.0004264207298913543,0.0,-1.78684609892111,1.530287690602855,0.3318408614706748,28.078000000000003,54.77196645266215,8.192207776950733,31.262643947524815,53.03774877537904,529.7729139145933,-0.00019152058212914899,0.0003089449170990662,57.76227323390681,1600.953,3.3616430421568757,4.43725346262747,2772162.722694503,1348.594,657.5438936842665,10077.191131328467,5.3459611175688035,2293.453,2998.125,1456.891,0.5613391024881561,0.49746301279508576,0.9948263511942108,19.696703266061263,69.0
discharge,[2009.       8.       3.       5.      48.      39.625],24,B0033,314,2727,02727.csv,1.335482103,,,2009-08-03 05:48:39.625,129.0,-0.0002180086181680344,-0.0004231746186288474,0.0,-1.7942781727538535,1.5347869122137405,0.33391277437218614,28.11,55.081324460303485,8.263322447038792,30.86840362643489,51.357441646114424,520.9690660518905,-0.00019255459353178804,0.00031288992562583163,57.00340281380373,1590.047,3.355078227047488,4.434756244641753,2735426.7432441283,1352.203,646.0784251520428,10032.647934118806,5.354337027147041,2269.5769999999998,2990.859,1377.0,0.5567283147942669,0.4980751359523572,1.0593912815288347,19.51725263490826,68.0
discharge,[2009.       8.       3.      10.      53.      34.968],24,B0033,318,2731,02731.csv,1.353154942,,,2009-08-03 10:53:34.968,130.0,-0.00020608997098282885,-0.00043004628976728423,0.0,-1.7787288593777348,1.535932921447102,0.3304616284307108,28.172,56.28817834549751,8.147115348459241,31.677763933982895,54.52449882968749,526.319165852629,-0.00018630692925564445,0.0003061383697154928,57.36547591119,1621.891,3.36193770748206,4.457311935007515,3278845.1942195594,1353.859,655.451358793513,10166.748934815394,5.324396893617794,2316.765,3024.453,1490.813,0.5677671421035388,0.5099703187895905,0.8636811313019646,19.775530348075833,67.0
discharge,[2009.       8.       3.      14.      44.      14.312],24,B0033,320,2733,02733.csv,1.370967771,,,2009-08-03 14:44:14.312,131.0,-0.00026813690528308703,-0.00044215706050745,0.0,-1.7963772790558135,1.5696095547812985,0.32875285828062745,28.344,57.27354368026744,8.184164147293803,32.69081655091579,58.786004516100135,532.320458463615,-0.00018575001669318366,0.0003030249795605619,58.773581216707086,1597.687,3.3555006300916874,4.511389300739283,3339058.145671545,1369.906,667.6633314280506,10169.11292881253,5.381340600883733,2307.875,3030.765,1498.453,0.5664115982312617,0.5057264732925887,0.8534935449482299,20.03585392931623,66.0
discharge,[2009.      8.      3.     18.     38.      5.89],24,B0033,322,2735,02735.csv,1.357426672,,,2009-08-03 18:38:05.890,132.0,-0.00028280454135869333,-0.0004374772335400554,0.0,-1.805219032161489,1.5742497209762478,0.3398133287922761,28.406999999999996,57.2291922074886,8.446606518303428,30.832658265507135,51.235984288157496,484.07426140118685,-0.00018995375406332939,0.00031561851101027515,56.21937536435961,1585.047,3.3457782452973395,4.491929273267816,3804603.780832558,1372.422,608.2689567382421,10105.92953209042,5.373386496274516,2239.704,3020.813,1445.375,0.5613617592819876,0.5044535912909094,0.9337236145041743,19.83795906457516,65.0
discharge,[2009.       8.       3.      22.      31.      42.515],24,B0033,324,2737,02737.csv,1.344367882,,,2009-08-03 22:31:42.515,133.0,-0.0002058396022421269,-0.0004909408786241651,0.0,-1.8050690579203057,1.5450793509739098,0.35071553629745994,28.296999999999997,57.19704022437858,8.956473119174257,28.450750272903832,43.9959691619931,397.06288002719924,-0.00019321113277606663,0.0003245956255613326,52.6282052945306,1588.046,3.332081954680767,4.401947578036157,1842792.7479885882,1360.875,509.0649281078809,9989.212146056516,5.305530429975176,2144.734,2998.156,1337.921,0.5540561984771682,0.5012319585552527,1.0316234100728519,19.64711285034011,64.0
discharge,[2.0090e+03 8.0000e+00 4.0000e+00 2.0000e+00 2.4000e+01 5.5453e+01],24,B0033,326,2739,02739.csv,1.330058239,,,2009-08-04 02:24:55.453,134.0,-0.00020182619932532423,-0.00040958728014274304,0.0,-1.8114911161465173,1.562576184266477,0.3572597577080635,14.140999999999998,57.01987269382395,8.911636349076849,27.267324388438325,40.14947951665651,323.0412896453724,-0.00019435991774061092,0.00033268574470454444,50.60329263520316,1546.031,3.3233198428053234,4.387370462612663,2922072.004887727,1362.875,428.32593480022456,9924.6663865298,5.305421699671581,2032.2510000000002,2986.766,1204.625,0.5472878315421795,0.5010104325249993,1.0732436784088568,19.437986185955044,63.0
discharge,[2009.      8.      5.     10.     47.     54.89],24,B0033,330,2743,02743.csv,1.403364186,,,2009-08-05 10:47:54.890,135.0,-0.00020475380134654878,-0.0003294789010608685,0.0,-1.8025216435721638,1.5664936824404556,0.3488711194756195,15.172,55.93330356332492,8.357608870443022,30.4618160852542,46.00540060686116,300.67900564394097,-0.00018802302509242206,0.0003249400623420038,53.36125667750041,1585.953,3.3421665446356705,4.498646700375186,1501837.4209537175,1378.203,416.35866587586355,10131.963405621482,5.351898055512665,2059.219,3032.328,1635.219,0.5738235404279582,0.5148205265567748,0.7822806387767471,20.50930768403145,62.0
discharge,[2009.       8.       5.      15.      53.      12.468],24,B0033,334,2747,02747.csv,1.386557095,,,2009-08-05 15:53:12.468,136.0,-0.0002667754723962193,-0.0004537094960568109,0.0,-1.7876356209052575,1.5554286026435344,0.30996294005820324,57.328,56.299084505467846,8.076339084658304,35.790452597357664,70.08501788740801,532.1369549983216,-0.0001876132020206251,0.00028863839515330523,64.51821331729928,1627.5,3.3679917143025113,4.5445318144779385,2752027.0778731657,1370.781,686.3542640193166,10262.946314467445,5.386232484111569,2359.734,3047.703,1605.407,0.5744692794789503,0.5144297098004387,0.7879289485702072,20.26368234740731,61.0
discharge,[2009.       8.       5.      19.      44.      54.078],24,B0033,336,2749,02749.csv,1.370413818,,,2009-08-05 19:44:54.078,137.0,-0.0002617595804123169,-0.0004956354778825759,0.0,-1.7957587291291346,1.555755279245699,0.32016551191224213,42.98400000000001,56.50951504855041,8.649211557886023,33.61113170499526,58.836170306706336,421.1869359551922,-0.00018814278604436691,0.0002958781428898297,61.496103543758,1614.0769999999998,3.347773938956736,4.483833438537656,3046224.9633919573,1371.203,559.7429180097502,10159.091267834054,5.3378442490213915,2217.937,3034.968,1540.516,0.5690502303044082,0.505468002016465,0.8927429633597708,20.027758245649203,60.0
discharge,[2009.       8.       5.      23.      38.      49.906],24,B0033,338,2751,02751.csv,1.325319394,,,2009-08-05 23:38:49.906,138.0,-0.00022455218989553854,-0.0004880361753828328,0.0,-1.7944892722865402,1.5433685785031717,0.32314055216637727,43.015,56.69165778744567,8.75011460904859,32.54765762704907,56.038321023181396,403.75627974839705,-0.00019622114875990934,0.0003076718515082211,60.90966248727196,1602.1399999999915,3.3478874379529846,4.43721877630548,2280547.167843576,1359.6870000000054,538.3273218181974,10081.384515661775,5.321476357924183,2178.8740000000025,3011.7339999999967,1534.922,0.5675776480240639,0.5003324732877873,0.9758322595066451,19.368730869949758,59.0
discharge,[2009.       8.       6.       3.      32.      21.312],24,B0033,340,2753,02753.csv,0.843968499,,,2009-08-06 03:32:21.312,139.0,0.0004581383439795014,-0.0007002780890320579,0.0,-1.3524928232333502,0.03218938588120667,0.32029943954076745,43.156000000000006,55.51714083426434,7.874020234036077,32.54485745293469,55.88669978097272,438.4870784496734,-0.00016885316036858018,0.00031373430712123093,61.417320155931925,1968.109,3.5090737576337605,3.394656044577697,4940577.657547675,1029.687,573.4040723316954,10537.970043067071,4.0891234004810935,2600.86,3002.922,380.031,0.47099778529323294,0.3812847700673885,3.4658953545288362,12.334082481438779,58.0
discharge,[2009.       8.       6.       7.      22.      48.562],24,B0033,342,2755,02755.csv,0.298661804,,,2009-08-06 07:22:48.562,140.0,0.0007452422867728053,0.0014370745438098411,0.0,-0.4098076101048112,0.0,0.4205962354217969,0.0,45.807200259053744,4.463884835129813,18.22166619253377,21.741176274169675,28.354427118899878,-0.0001138328551150186,0.0004078898295728852,38.572249262241996,2683.4529999999995,3.893322639574731,1.0296301188987997,55647404.85154539,327.078,98.36665722689665,11629.440580837072,1.2467575424467385,2828.2019999999998,2986.718,10.11,0.20367006399515086,0.1154655369205576,92.99035767110033,4.364759264067392,57.0
discharge,[2009.       8.       6.      12.      25.      17.046],24,B0033,346,2759,02759.csv,0.234486797,,,2009-08-06 12:25:17.046,141.0,0.0006804509037943771,0.0013642401514188558,0.0,-0.3263585049640118,0.0,0.42941551861786725,0.0,46.03459549176176,3.860026375044305,12.274061009017835,15.151607571765638,20.124717827124996,-0.00020852618372269182,0.0006720965442197893,33.00552600682365,2745.703,3.960178301655281,0.8233113554803302,62319371.54219718,269.984,74.47445053468954,11904.733327756723,0.9900787359752226,2876.235,3006.203,10.031,0.18661464391798435,0.09309849639776699,134.06183940783586,3.4268808592184095,56.0
discharge,[2009.       8.       6.      16.      13.      25.921],24,B0033,348,2761,02761.csv,0.202563304,,,2009-08-06 16:13:25.921,142.0,0.000571489346095388,0.0011874521793113861,0.0,-0.2716005858874483,0.0,0.4363755255273994,0.0,44.981619190674095,3.303888606611616,11.908089804371656,14.48049131314081,19.748346469880374,-0.0002136707227491856,0.0007607840834957651,29.805735763201454,2808.734,3.990558598916337,0.6931921503132089,74409659.10704386,226.937,70.02220088393202,12017.758541319352,0.8320163800875487,2910.328,3011.609,10.046999999999995,0.17301084859800503,0.07658854349723661,183.07590149431505,2.960338569755976,55.0
